Source,Target,Type,id,weight
15359.0,18245.0,Directed,152237,10.0
15359.0,11385.0,Directed,152263,9.0
15359.0,5910.0,Directed,152274,18.0
15359.0,19019.0,Directed,152281,8.0
15359.0,8940.0,Directed,152291,7.0
15359.0,14174.0,Directed,152294,11.0
15359.0,588.0,Directed,152369,23.0
15359.0,21262.0,Directed,152372,11.0
15359.0,21265.0,Directed,152376,17.0
15367.0,9329.0,Directed,152396,9.0
15367.0,19583.0,Directed,152419,15.0
15367.0,856.0,Directed,152436,9.0
15367.0,1860.0,Directed,152437,7.0
15476.0,24014.0,Directed,153158,14.0
15476.0,18245.0,Directed,153200,11.0
15476.0,8993.0,Directed,153270,28.0
15476.0,23778.0,Directed,153314,14.0
15476.0,2558.0,Directed,153319,18.0
15476.0,9538.0,Directed,153368,9.0
15476.0,2230.0,Directed,153371,34.0
15476.0,8317.0,Directed,153380,7.0
15476.0,11263.0,Directed,153381,9.0
15476.0,6720.0,Directed,153401,8.0
15476.0,1853.0,Directed,153407,10.0
15476.0,15476.0,Directed,153434,47.0
15476.0,10526.0,Directed,153454,13.0
15476.0,6433.0,Directed,153469,7.0
15560.0,10791.0,Directed,154123,7.0
15745.0,7180.0,Directed,155348,7.0
15893.0,6467.0,Directed,156688,21.0
15893.0,4451.0,Directed,156713,8.0
15893.0,18825.0,Directed,156851,10.0
15893.0,1860.0,Directed,156897,15.0
15973.0,6467.0,Directed,157325,35.0
15973.0,4451.0,Directed,157338,20.0
15973.0,16811.0,Directed,157344,33.0
15973.0,9329.0,Directed,157406,20.0
15973.0,845.0,Directed,157428,26.0
15973.0,6720.0,Directed,157467,22.0
15973.0,10254.0,Directed,157472,12.0
15973.0,21262.0,Directed,157479,14.0
15973.0,21265.0,Directed,157481,11.0
15973.0,97.0,Directed,157498,8.0
15973.0,20114.0,Directed,157503,14.0
15973.0,8993.0,Directed,157510,48.0
15973.0,11116.0,Directed,157512,12.0
15973.0,24171.0,Directed,157574,10.0
15973.0,25380.0,Directed,157582,33.0
15973.0,23778.0,Directed,157593,16.0
15973.0,2558.0,Directed,157609,79.0
15973.0,19146.0,Directed,157639,42.0
15973.0,2174.0,Directed,157643,9.0
15973.0,592.0,Directed,157656,8.0
15973.0,11585.0,Directed,157665,40.0
15973.0,10393.0,Directed,157685,9.0
15973.0,16933.0,Directed,157702,8.0
15973.0,4701.0,Directed,157724,7.0
15973.0,2230.0,Directed,157737,27.0
15973.0,5910.0,Directed,157742,34.0
15973.0,11263.0,Directed,157752,12.0
15973.0,14174.0,Directed,157762,21.0
15973.0,22652.0,Directed,157784,13.0
15973.0,18245.0,Directed,157809,15.0
15973.0,1860.0,Directed,157833,19.0
15973.0,10526.0,Directed,157913,17.0
15973.0,23122.0,Directed,157920,20.0
15973.0,751.0,Directed,157928,12.0
15973.0,17940.0,Directed,157948,45.0
15973.0,6433.0,Directed,157950,10.0
15973.0,15123.0,Directed,157969,7.0
15973.0,4586.0,Directed,157976,12.0
15973.0,2770.0,Directed,157979,9.0
15973.0,15973.0,Directed,157985,45.0
15973.0,4008.0,Directed,158006,39.0
15987.0,22991.0,Directed,158148,10.0
15987.0,1720.0,Directed,158156,12.0
15987.0,23122.0,Directed,158166,8.0
15987.0,19146.0,Directed,158177,10.0
15987.0,12833.0,Directed,158210,9.0
16086.0,4586.0,Directed,158946,9.0
16086.0,24796.0,Directed,158964,12.0
16086.0,3217.0,Directed,159001,12.0
16350.0,14174.0,Directed,161343,7.0
16422.0,19184.0,Directed,161996,7.0
16422.0,390.0,Directed,161999,7.0
16422.0,19583.0,Directed,162013,9.0
16422.0,16817.0,Directed,162019,10.0
16422.0,2437.0,Directed,162055,7.0
16422.0,16422.0,Directed,162060,25.0
16422.0,2101.0,Directed,162124,7.0
16422.0,18526.0,Directed,162167,8.0
16422.0,23429.0,Directed,162247,7.0
16422.0,11781.0,Directed,162341,17.0
16626.0,8579.0,Directed,163285,17.0
16626.0,15476.0,Directed,163333,8.0
16626.0,11545.0,Directed,163338,7.0
16626.0,11585.0,Directed,163463,8.0
16626.0,18526.0,Directed,163469,7.0
16626.0,18825.0,Directed,163471,17.0
16626.0,11781.0,Directed,163481,7.0
16626.0,14606.0,Directed,163502,7.0
16626.0,167.0,Directed,163523,7.0
16703.0,7321.0,Directed,164164,17.0
16703.0,10357.0,Directed,164193,8.0
16811.0,4054.0,Directed,164726,10.0
16811.0,19583.0,Directed,164727,16.0
16811.0,16811.0,Directed,164728,9.0
16811.0,18825.0,Directed,164733,11.0
16811.0,17599.0,Directed,164734,8.0
16811.0,3653.0,Directed,164745,10.0
16811.0,7315.0,Directed,164758,7.0
16811.0,21682.0,Directed,164820,10.0
16811.0,523.0,Directed,164850,9.0
16811.0,18182.0,Directed,164927,7.0
16811.0,17564.0,Directed,164951,7.0
16811.0,12141.0,Directed,164997,10.0
16811.0,9187.0,Directed,165002,9.0
16811.0,13828.0,Directed,165026,17.0
16811.0,11403.0,Directed,165061,11.0
16811.0,15973.0,Directed,165073,18.0
16817.0,24014.0,Directed,165121,8.0
16817.0,11585.0,Directed,165134,7.0
16817.0,8993.0,Directed,165153,10.0
16817.0,16817.0,Directed,165167,28.0
16817.0,9538.0,Directed,165222,7.0
16817.0,11263.0,Directed,165267,12.0
16817.0,16422.0,Directed,165282,13.0
16817.0,23778.0,Directed,165290,16.0
16817.0,2558.0,Directed,165311,19.0
16817.0,6720.0,Directed,165333,8.0
16845.0,6467.0,Directed,165435,7.0
16845.0,16845.0,Directed,165506,19.0
16845.0,25294.0,Directed,165537,8.0
16845.0,20114.0,Directed,165584,7.0
16845.0,25380.0,Directed,165650,8.0
16845.0,2558.0,Directed,165672,9.0
16845.0,14174.0,Directed,165788,11.0
16845.0,6315.0,Directed,165791,7.0
16845.0,19146.0,Directed,165935,20.0
16845.0,17940.0,Directed,165941,13.0
16845.0,4008.0,Directed,165943,9.0
16881.0,1720.0,Directed,166276,10.0
16881.0,5910.0,Directed,166289,7.0
16881.0,20114.0,Directed,166308,9.0
16881.0,2558.0,Directed,166334,12.0
16881.0,12833.0,Directed,166374,9.0
16933.0,2437.0,Directed,166810,11.0
16933.0,15973.0,Directed,166824,9.0
16933.0,21900.0,Directed,166828,8.0
17102.0,6467.0,Directed,168367,24.0
17102.0,4451.0,Directed,168377,21.0
17102.0,4952.0,Directed,168380,7.0
17102.0,16811.0,Directed,168383,10.0
17102.0,17102.0,Directed,168406,7.0
17102.0,22193.0,Directed,168416,7.0
17102.0,14174.0,Directed,168439,28.0
17238.0,1860.0,Directed,169491,7.0
17238.0,845.0,Directed,169549,9.0
17238.0,2230.0,Directed,169560,12.0
17238.0,9329.0,Directed,169567,11.0
17238.0,21265.0,Directed,169665,11.0
17260.0,12108.0,Directed,169887,15.0
17375.0,23545.0,Directed,170555,9.0
17375.0,14174.0,Directed,170559,16.0
17375.0,19146.0,Directed,170564,21.0
17375.0,17375.0,Directed,170600,19.0
17476.0,4165.0,Directed,171355,7.0
17476.0,13828.0,Directed,171374,7.0
17564.0,4451.0,Directed,172073,11.0
17564.0,4952.0,Directed,172078,7.0
17564.0,8993.0,Directed,172079,7.0
17564.0,16811.0,Directed,172080,14.0
17564.0,4586.0,Directed,172096,12.0
17564.0,7598.0,Directed,172113,7.0
17564.0,8822.0,Directed,172116,8.0
17564.0,14174.0,Directed,172133,30.0
17564.0,19146.0,Directed,172135,10.0
17564.0,17564.0,Directed,172153,33.0
17564.0,19874.0,Directed,172179,10.0
17564.0,1860.0,Directed,172188,10.0
17564.0,3217.0,Directed,172189,10.0
17599.0,6467.0,Directed,172486,7.0
17599.0,20114.0,Directed,172509,16.0
17599.0,4451.0,Directed,172515,8.0
17599.0,16811.0,Directed,172523,11.0
17599.0,17599.0,Directed,172545,12.0
17599.0,1720.0,Directed,172603,14.0
17599.0,14174.0,Directed,172654,22.0
17599.0,845.0,Directed,172655,8.0
17599.0,19146.0,Directed,172659,18.0
17599.0,22045.0,Directed,172719,8.0
17606.0,293.0,Directed,172788,7.0
17606.0,14174.0,Directed,172856,9.0
17606.0,19146.0,Directed,172860,10.0
17606.0,1860.0,Directed,172916,8.0
17788.0,23778.0,Directed,174233,20.0
17788.0,10526.0,Directed,174339,7.0
17788.0,19553.0,Directed,174404,11.0
17940.0,19184.0,Directed,175588,8.0
17940.0,19583.0,Directed,175618,11.0
17940.0,17599.0,Directed,175636,10.0
17940.0,20811.0,Directed,175647,8.0
17940.0,3258.0,Directed,175665,8.0
17940.0,7315.0,Directed,175691,7.0
17940.0,2437.0,Directed,175704,8.0
17940.0,845.0,Directed,175713,12.0
17940.0,14761.0,Directed,175724,16.0
17940.0,1647.0,Directed,175731,16.0
17940.0,22045.0,Directed,175755,8.0
17940.0,11116.0,Directed,175812,10.0
17940.0,523.0,Directed,175864,17.0
17940.0,10357.0,Directed,175946,7.0
17940.0,15359.0,Directed,175997,7.0
17940.0,23429.0,Directed,176081,11.0
17940.0,14174.0,Directed,176087,16.0
17940.0,6720.0,Directed,176119,8.0
17940.0,1086.0,Directed,176145,23.0
17940.0,9187.0,Directed,176172,15.0
17940.0,4769.0,Directed,176187,8.0
17940.0,13828.0,Directed,176218,8.0
17940.0,13438.0,Directed,176237,8.0
17940.0,7615.0,Directed,176275,13.0
17940.0,19146.0,Directed,176289,23.0
17940.0,7130.0,Directed,176316,9.0
17940.0,7647.0,Directed,176325,8.0
17940.0,15973.0,Directed,176333,40.0
17940.0,25208.0,Directed,176339,8.0
17940.0,5721.0,Directed,176344,7.0
18031.0,8993.0,Directed,176774,8.0
18031.0,9538.0,Directed,176802,19.0
18031.0,10526.0,Directed,176805,11.0
18031.0,23778.0,Directed,176821,16.0
18182.0,16811.0,Directed,177882,9.0
18182.0,18182.0,Directed,177895,14.0
18245.0,20811.0,Directed,178457,9.0
18245.0,2437.0,Directed,178499,11.0
18245.0,18825.0,Directed,178511,11.0
18245.0,9360.0,Directed,178523,7.0
18245.0,97.0,Directed,178553,7.0
18245.0,4952.0,Directed,178566,9.0
18245.0,15359.0,Directed,178673,9.0
18245.0,1860.0,Directed,178755,8.0
18245.0,11394.0,Directed,178836,7.0
18245.0,5212.0,Directed,178843,12.0
18245.0,15973.0,Directed,178857,12.0
18466.0,19203.0,Directed,180398,54.0
18466.0,18466.0,Directed,180593,19.0
18466.0,21560.0,Directed,180602,14.0
18526.0,8993.0,Directed,181283,26.0
18526.0,11585.0,Directed,181337,9.0
18526.0,12281.0,Directed,181347,8.0
18526.0,9538.0,Directed,181385,9.0
18526.0,2230.0,Directed,181402,27.0
18526.0,16626.0,Directed,181406,7.0
18526.0,10526.0,Directed,181410,13.0
18526.0,10254.0,Directed,181416,10.0
18526.0,5910.0,Directed,181420,7.0
18526.0,751.0,Directed,181439,11.0
18526.0,16422.0,Directed,181455,9.0
18526.0,23778.0,Directed,181464,7.0
18526.0,2558.0,Directed,181487,29.0
18526.0,6617.0,Directed,181499,29.0
18526.0,2174.0,Directed,181548,11.0
18526.0,25317.0,Directed,181557,8.0
18666.0,19833.0,Directed,182753,11.0
18666.0,25208.0,Directed,182851,9.0
18750.0,20114.0,Directed,183482,8.0
18750.0,6013.0,Directed,183637,7.0
18750.0,25294.0,Directed,183670,8.0
18750.0,1086.0,Directed,183741,9.0
18776.0,6467.0,Directed,183912,10.0
18776.0,20114.0,Directed,183923,9.0
18776.0,4586.0,Directed,183951,15.0
18776.0,1720.0,Directed,183966,11.0
18776.0,23122.0,Directed,183978,12.0
18776.0,14174.0,Directed,183990,14.0
18776.0,19146.0,Directed,183994,72.0
18776.0,17940.0,Directed,183998,7.0
18776.0,7890.0,Directed,184009,13.0
18776.0,5228.0,Directed,184033,7.0
18776.0,4008.0,Directed,184050,27.0
18776.0,1860.0,Directed,184054,7.0
18806.0,6467.0,Directed,184224,8.0
18806.0,4451.0,Directed,184248,23.0
18806.0,2230.0,Directed,184306,21.0
18806.0,845.0,Directed,184327,8.0
18825.0,24014.0,Directed,184569,13.0
18825.0,6467.0,Directed,184570,16.0
18825.0,4451.0,Directed,184581,23.0
18825.0,16811.0,Directed,184586,12.0
18825.0,12281.0,Directed,184606,10.0
18825.0,9329.0,Directed,184634,7.0
18825.0,8940.0,Directed,184647,9.0
18825.0,18825.0,Directed,184660,146.0
18825.0,21265.0,Directed,184700,9.0
18825.0,14429.0,Directed,184705,7.0
18825.0,8993.0,Directed,184726,51.0
18825.0,21717.0,Directed,184768,18.0
18825.0,23778.0,Directed,184789,11.0
18825.0,2558.0,Directed,184798,15.0
18825.0,21756.0,Directed,184810,14.0
18825.0,11585.0,Directed,184840,41.0
18825.0,9538.0,Directed,184886,15.0
18825.0,2230.0,Directed,184895,7.0
18825.0,16626.0,Directed,184896,24.0
18825.0,8317.0,Directed,184909,7.0
18825.0,11263.0,Directed,184910,24.0
18825.0,14606.0,Directed,184913,8.0
18825.0,14174.0,Directed,184918,17.0
18825.0,18245.0,Directed,184953,10.0
18825.0,1860.0,Directed,184960,20.0
18825.0,9220.0,Directed,185020,7.0
18825.0,10526.0,Directed,185035,24.0
18825.0,19553.0,Directed,185076,10.0
18939.0,4586.0,Directed,186235,13.0
18939.0,22819.0,Directed,186381,18.0
18956.0,4451.0,Directed,186731,11.0
18956.0,4586.0,Directed,186844,7.0
18956.0,23003.0,Directed,186922,7.0
18956.0,751.0,Directed,187056,14.0
18956.0,19146.0,Directed,187063,16.0
18956.0,3217.0,Directed,187107,13.0
19019.0,19583.0,Directed,187585,8.0
19019.0,21696.0,Directed,187607,8.0
19019.0,11545.0,Directed,187611,9.0
19019.0,13828.0,Directed,187628,13.0
19019.0,8940.0,Directed,187699,8.0
19019.0,18825.0,Directed,187721,15.0
19019.0,1853.0,Directed,187769,8.0
19067.0,17788.0,Directed,188086,7.0
19067.0,8557.0,Directed,188109,9.0
19067.0,19067.0,Directed,188307,13.0
19146.0,19184.0,Directed,188953,16.0
19146.0,19583.0,Directed,188985,22.0
19146.0,17599.0,Directed,189012,38.0
19146.0,18776.0,Directed,189014,40.0
19146.0,20811.0,Directed,189021,20.0
19146.0,1647.0,Directed,189024,30.0
19146.0,3252.0,Directed,189037,16.0
19146.0,3258.0,Directed,189043,25.0
19146.0,11671.0,Directed,189057,8.0
19146.0,18806.0,Directed,189079,7.0
19146.0,2853.0,Directed,189086,8.0
19146.0,16845.0,Directed,189087,8.0
19146.0,845.0,Directed,189104,15.0
19146.0,5721.0,Directed,189109,8.0
19146.0,14761.0,Directed,189116,21.0
19146.0,22045.0,Directed,189155,31.0
19146.0,15020.0,Directed,189160,14.0
19146.0,14305.0,Directed,189172,8.0
19146.0,97.0,Directed,189200,7.0
19146.0,20114.0,Directed,189212,9.0
19146.0,2101.0,Directed,189250,19.0
19146.0,3750.0,Directed,189276,8.0
19146.0,14825.0,Directed,189296,9.0
19146.0,25380.0,Directed,189317,8.0
19146.0,3781.0,Directed,189340,12.0
19146.0,13279.0,Directed,189342,13.0
19146.0,2985.0,Directed,189352,7.0
19146.0,523.0,Directed,189370,22.0
19146.0,10357.0,Directed,189377,23.0
19146.0,17375.0,Directed,189399,17.0
19146.0,15987.0,Directed,189406,7.0
19146.0,9085.0,Directed,189430,15.0
19146.0,12451.0,Directed,189463,8.0
19146.0,23030.0,Directed,189500,22.0
19146.0,5910.0,Directed,189504,7.0
19146.0,23429.0,Directed,189518,15.0
19146.0,14174.0,Directed,189524,21.0
19146.0,1086.0,Directed,189601,16.0
19146.0,1860.0,Directed,189604,7.0
19146.0,13828.0,Directed,189664,11.0
19146.0,13438.0,Directed,189686,7.0
19146.0,7601.0,Directed,189710,8.0
19146.0,9187.0,Directed,189738,19.0
19146.0,19146.0,Directed,189750,10.0
19146.0,17940.0,Directed,189760,17.0
19146.0,5212.0,Directed,189770,18.0
19146.0,15973.0,Directed,189799,20.0
19146.0,25208.0,Directed,189809,30.0
19146.0,4769.0,Directed,189820,7.0
19146.0,4008.0,Directed,189823,9.0
19146.0,7647.0,Directed,189828,7.0
19146.0,3217.0,Directed,189835,8.0
19184.0,4451.0,Directed,190286,9.0
19184.0,4586.0,Directed,190329,10.0
19184.0,23206.0,Directed,190340,12.0
19184.0,2230.0,Directed,190362,18.0
19184.0,24171.0,Directed,190373,8.0
19184.0,5910.0,Directed,190374,7.0
19184.0,16422.0,Directed,190394,8.0
19184.0,19146.0,Directed,190396,16.0
19184.0,15338.0,Directed,190432,12.0
19184.0,4008.0,Directed,190462,15.0
19184.0,1860.0,Directed,190467,8.0
19203.0,13513.0,Directed,190569,8.0
19203.0,19648.0,Directed,190743,13.0
19203.0,14394.0,Directed,190751,9.0
19203.0,20821.0,Directed,190756,17.0
19203.0,23145.0,Directed,190762,7.0
19203.0,18466.0,Directed,190791,38.0
19295.0,12141.0,Directed,191515,8.0
19295.0,4531.0,Directed,191518,12.0
19553.0,19553.0,Directed,193714,7.0
19583.0,6467.0,Directed,194023,87.0
19583.0,4451.0,Directed,194042,42.0
19583.0,19583.0,Directed,194046,11.0
19583.0,16811.0,Directed,194047,27.0
19583.0,17599.0,Directed,194068,10.0
19583.0,3252.0,Directed,194088,8.0
19583.0,23206.0,Directed,194099,9.0
19583.0,22819.0,Directed,194118,7.0
19583.0,9329.0,Directed,194129,42.0
19583.0,16422.0,Directed,194156,18.0
19583.0,5721.0,Directed,194159,9.0
19583.0,18825.0,Directed,194166,16.0
19583.0,856.0,Directed,194175,22.0
19583.0,8557.0,Directed,194192,12.0
19583.0,21262.0,Directed,194209,20.0
19583.0,21265.0,Directed,194211,23.0
19583.0,20114.0,Directed,194234,11.0
19583.0,4952.0,Directed,194242,20.0
19583.0,8993.0,Directed,194244,20.0
19583.0,9850.0,Directed,194262,15.0
19583.0,2115.0,Directed,194283,13.0
19583.0,24171.0,Directed,194309,18.0
19583.0,25380.0,Directed,194317,19.0
19583.0,2558.0,Directed,194347,17.0
19583.0,21756.0,Directed,194365,14.0
19583.0,8235.0,Directed,194376,16.0
19583.0,12839.0,Directed,194400,9.0
19583.0,11585.0,Directed,194413,8.0
19583.0,11633.0,Directed,194431,7.0
19583.0,15367.0,Directed,194440,10.0
19583.0,25044.0,Directed,194450,12.0
19583.0,11246.0,Directed,194479,17.0
19583.0,2230.0,Directed,194493,25.0
19583.0,5910.0,Directed,194501,27.0
19583.0,11263.0,Directed,194515,20.0
19583.0,12207.0,Directed,194520,13.0
19583.0,14174.0,Directed,194525,85.0
19583.0,11939.0,Directed,194526,14.0
19583.0,18245.0,Directed,194575,17.0
19583.0,19874.0,Directed,194582,20.0
19583.0,1860.0,Directed,194594,50.0
19583.0,19067.0,Directed,194595,10.0
19583.0,10895.0,Directed,194604,8.0
19583.0,19019.0,Directed,194674,16.0
19583.0,8822.0,Directed,194700,9.0
19583.0,19146.0,Directed,194731,48.0
19583.0,17940.0,Directed,194739,30.0
19583.0,588.0,Directed,194753,22.0
19583.0,4586.0,Directed,194770,26.0
19583.0,2770.0,Directed,194773,14.0
19583.0,3217.0,Directed,194815,26.0
19604.0,8775.0,Directed,194942,8.0
19604.0,19604.0,Directed,194976,8.0
19648.0,24014.0,Directed,195301,7.0
19648.0,5547.0,Directed,195308,32.0
19648.0,19203.0,Directed,195352,11.0
19648.0,25044.0,Directed,195392,7.0
19648.0,21560.0,Directed,195479,7.0
19758.0,14128.0,Directed,196189,7.0
19758.0,5212.0,Directed,196262,7.0
19758.0,21937.0,Directed,196265,7.0
19758.0,17564.0,Directed,196266,8.0
19833.0,293.0,Directed,196980,15.0
19833.0,20114.0,Directed,196981,21.0
19833.0,18666.0,Directed,196991,19.0
19833.0,4586.0,Directed,197002,10.0
19833.0,15338.0,Directed,197069,11.0
19874.0,19583.0,Directed,197294,8.0
19874.0,1647.0,Directed,197462,10.0
19874.0,10357.0,Directed,197510,12.0
19874.0,1086.0,Directed,197540,7.0
19886.0,18776.0,Directed,197656,8.0
19886.0,523.0,Directed,197694,10.0
19886.0,20722.0,Directed,197722,7.0
19893.0,10503.0,Directed,197914,9.0
19893.0,1720.0,Directed,197930,12.0
19893.0,7598.0,Directed,197933,7.0
19893.0,14174.0,Directed,197946,7.0
20114.0,17599.0,Directed,199884,22.0
20114.0,3252.0,Directed,199908,7.0
20114.0,2853.0,Directed,199958,23.0
20114.0,1647.0,Directed,199998,9.0
20114.0,25294.0,Directed,200001,19.0
20114.0,22045.0,Directed,200027,16.0
20114.0,10357.0,Directed,200254,28.0
20114.0,12108.0,Directed,200256,14.0
20114.0,9085.0,Directed,200312,25.0
20114.0,12451.0,Directed,200340,7.0
20114.0,22614.0,Directed,200344,19.0
20114.0,3855.0,Directed,200361,26.0
20114.0,2985.0,Directed,200387,8.0
20114.0,23030.0,Directed,200388,18.0
20114.0,1086.0,Directed,200487,12.0
20114.0,4769.0,Directed,200532,11.0
20114.0,13438.0,Directed,200593,22.0
20114.0,21509.0,Directed,200598,17.0
20114.0,6013.0,Directed,200640,18.0
20114.0,19146.0,Directed,200650,12.0
20114.0,14305.0,Directed,200706,12.0
20160.0,20114.0,Directed,201086,7.0
20160.0,2558.0,Directed,201178,10.0
20369.0,9538.0,Directed,202413,10.0
20369.0,10526.0,Directed,202431,9.0
20369.0,14429.0,Directed,202452,11.0
20489.0,23206.0,Directed,203029,11.0
20489.0,2558.0,Directed,203159,10.0
20489.0,14174.0,Directed,203219,19.0
20489.0,11939.0,Directed,203220,7.0
20489.0,19146.0,Directed,203318,12.0
20489.0,3217.0,Directed,203352,7.0
20498.0,7321.0,Directed,203535,7.0
20498.0,3046.0,Directed,203705,11.0
20498.0,2608.0,Directed,203709,9.0
20498.0,23487.0,Directed,203781,10.0
20498.0,15476.0,Directed,203795,8.0
20498.0,10565.0,Directed,203858,8.0
20722.0,19886.0,Directed,206077,7.0
20722.0,20114.0,Directed,206081,8.0
20722.0,6467.0,Directed,206095,10.0
20722.0,1720.0,Directed,206155,13.0
20722.0,9473.0,Directed,206165,7.0
20722.0,14174.0,Directed,206186,11.0
20722.0,2558.0,Directed,206212,9.0
20722.0,7890.0,Directed,206213,10.0
20722.0,15123.0,Directed,206221,11.0
20722.0,21560.0,Directed,206240,9.0
20722.0,19874.0,Directed,206257,10.0
20722.0,7838.0,Directed,206261,11.0
20722.0,12833.0,Directed,206265,16.0
20722.0,21265.0,Directed,206271,8.0
20811.0,4451.0,Directed,207123,13.0
20811.0,20811.0,Directed,207158,30.0
20811.0,845.0,Directed,207243,13.0
20811.0,1251.0,Directed,207286,11.0
20811.0,22045.0,Directed,207308,9.0
20811.0,21265.0,Directed,207344,9.0
20811.0,8993.0,Directed,207387,23.0
20811.0,4586.0,Directed,207424,9.0
20811.0,24171.0,Directed,207487,9.0
20811.0,25380.0,Directed,207498,7.0
20811.0,2558.0,Directed,207533,9.0
20811.0,6617.0,Directed,207537,11.0
20811.0,15338.0,Directed,207548,7.0
20811.0,19146.0,Directed,207572,24.0
20811.0,19067.0,Directed,207576,7.0
20811.0,25044.0,Directed,207655,8.0
20811.0,11246.0,Directed,207698,9.0
20811.0,14602.0,Directed,207737,7.0
20811.0,14174.0,Directed,207759,10.0
20811.0,20114.0,Directed,207760,9.0
20811.0,6720.0,Directed,207807,17.0
20811.0,18245.0,Directed,207823,14.0
20811.0,1860.0,Directed,207846,10.0
20811.0,25944.0,Directed,207933,11.0
20811.0,17940.0,Directed,208027,10.0
20811.0,21550.0,Directed,208055,11.0
20811.0,15123.0,Directed,208059,7.0
20811.0,4008.0,Directed,208104,9.0
20821.0,19203.0,Directed,208166,18.0
20821.0,20821.0,Directed,208206,36.0
20821.0,10526.0,Directed,208229,17.0
20821.0,16422.0,Directed,208326,8.0
20991.0,7370.0,Directed,209618,7.0
20991.0,9187.0,Directed,209621,10.0
21144.0,20114.0,Directed,210487,12.0
21144.0,16811.0,Directed,210501,7.0
21144.0,6467.0,Directed,210503,9.0
21144.0,4586.0,Directed,210542,10.0
21144.0,9329.0,Directed,210610,9.0
21144.0,16422.0,Directed,210638,7.0
21144.0,19146.0,Directed,210640,14.0
21144.0,17940.0,Directed,210651,9.0
21144.0,4008.0,Directed,210653,12.0
21144.0,18245.0,Directed,210714,8.0
21144.0,1860.0,Directed,210746,10.0
21262.0,11263.0,Directed,211715,8.0
21262.0,2437.0,Directed,211734,12.0
21262.0,15973.0,Directed,211813,9.0
21262.0,21262.0,Directed,211847,13.0
21262.0,4330.0,Directed,211855,9.0
21265.0,14761.0,Directed,211926,16.0
21265.0,4054.0,Directed,211929,10.0
21265.0,19583.0,Directed,211930,14.0
21265.0,18825.0,Directed,211942,8.0
21265.0,20811.0,Directed,211946,11.0
21265.0,2101.0,Directed,212079,8.0
21265.0,523.0,Directed,212105,11.0
21265.0,15359.0,Directed,212203,8.0
21265.0,23429.0,Directed,212263,8.0
21265.0,17238.0,Directed,212376,9.0
21265.0,23545.0,Directed,212388,8.0
21265.0,15973.0,Directed,212432,11.0
21509.0,6467.0,Directed,213863,8.0
21509.0,20114.0,Directed,213875,31.0
21509.0,1720.0,Directed,213924,12.0
21509.0,23122.0,Directed,213939,18.0
21550.0,14128.0,Directed,214274,7.0
21550.0,20811.0,Directed,214334,9.0
21560.0,9085.0,Directed,214585,11.0
21560.0,17599.0,Directed,214621,7.0
21560.0,18466.0,Directed,214772,9.0
21560.0,15560.0,Directed,214818,7.0
21682.0,25044.0,Directed,216030,12.0
21682.0,16811.0,Directed,216092,11.0
21682.0,21682.0,Directed,216118,9.0
21682.0,2558.0,Directed,216127,22.0
21682.0,15973.0,Directed,216162,7.0
21682.0,21262.0,Directed,216201,7.0
21696.0,14429.0,Directed,216255,10.0
21696.0,12281.0,Directed,216315,8.0
21696.0,2230.0,Directed,216346,12.0
21696.0,10526.0,Directed,216352,35.0
21696.0,19019.0,Directed,216365,7.0
21696.0,14606.0,Directed,216378,14.0
21696.0,6617.0,Directed,216391,9.0
21696.0,11585.0,Directed,216393,14.0
21696.0,21265.0,Directed,216459,8.0
21717.0,5172.0,Directed,216724,7.0
21717.0,21717.0,Directed,216771,7.0
21717.0,11781.0,Directed,216812,9.0
21717.0,18825.0,Directed,216839,16.0
21717.0,4330.0,Directed,216916,17.0
21756.0,18825.0,Directed,217086,13.0
21756.0,1647.0,Directed,217088,7.0
21756.0,21756.0,Directed,217208,16.0
21900.0,16933.0,Directed,218809,7.0
21900.0,16626.0,Directed,218859,11.0
21900.0,10526.0,Directed,218864,14.0
21900.0,11781.0,Directed,218885,7.0
21900.0,21756.0,Directed,218931,7.0
21900.0,2230.0,Directed,218942,8.0
21900.0,10254.0,Directed,218953,7.0
21937.0,19203.0,Directed,219189,9.0
21937.0,24796.0,Directed,219254,16.0
22045.0,20114.0,Directed,220266,16.0
22045.0,23003.0,Directed,220294,25.0
22045.0,4586.0,Directed,220309,9.0
22045.0,1720.0,Directed,220344,13.0
22045.0,23122.0,Directed,220367,23.0
22045.0,25380.0,Directed,220376,7.0
22045.0,845.0,Directed,220383,14.0
22045.0,17940.0,Directed,220392,8.0
22045.0,2558.0,Directed,220407,27.0
22045.0,15123.0,Directed,220418,10.0
22045.0,15338.0,Directed,220424,11.0
22045.0,22045.0,Directed,220434,24.0
22045.0,19146.0,Directed,220443,43.0
22045.0,4008.0,Directed,220453,15.0
22193.0,14761.0,Directed,221627,9.0
22193.0,18825.0,Directed,221708,8.0
22601.0,4769.0,Directed,224338,8.0
22601.0,22601.0,Directed,224339,11.0
22601.0,13828.0,Directed,224382,9.0
22601.0,9187.0,Directed,224436,9.0
22601.0,14394.0,Directed,224467,8.0
22614.0,20114.0,Directed,224614,11.0
22614.0,22614.0,Directed,224654,8.0
22652.0,2437.0,Directed,224961,7.0
22652.0,8993.0,Directed,225005,9.0
22652.0,12343.0,Directed,225009,7.0
22652.0,8317.0,Directed,225124,10.0
22652.0,22652.0,Directed,225136,11.0
22652.0,15476.0,Directed,225179,8.0
